Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Quantity;Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)
;1;SUNNON YELLOW TEA;Herbata,Klasyczna,Herbata Żółta,Herbaty urodzinowe,Herbaty chińskie Anhui;29.95;1;45;Wyjątkowa i mało znana w Europie herbata żółta.;Sunon Yellow tea to żółta herbata produkowana w Huoshan, w prowincji Anhui w bardzo małych ilościach. Dlatego też jest trudno dostępna i bardzo mało znana nie tylko w Polsce, ale i w Europie. Napar jest koloru bladożółtego, posiada wyrazisty aromat i smak zbliżony do białej herbaty z lekko orzechową nutą. Herbata żółta przywraca siły witalne, doskonale wpływa na układ trawienny, dodatkowo usuwa szkodliwe substancje z organizmu.;1;http://localhost/images/product_images/sunnonyellowtea/img_0.jpg;1
;1;YELLOW BUDS;Herbata,Herbata Żółta,Herbaty chińskie Anhui;29.95;1;38;Herbata żółta pochodząca z Chin z prowincji Anhui;Herbata żółta pochodząca z Chin z prowincji Anhui. Charakteryzuje się słomkowo-żółtą barwą. W smaku wyczujemy delikatne, owocowe nuty. Pozostawia przyjemny, słodki posmak. Zapach jest bardzo charakterystyczny, lekko orzeźwiający. Listki są podłużnie zwinięte, a po zaparzeniu rozwijają się i mają zielono-złocisty kolor.;1;http://localhost/images/product_images/yellowbuds/img_0.jpg;1
;1;JASMINE OOLONG;Herbata,Klasyczna,Herbata Oolong,Herbata z jaśminem,Herbaty chińskie;24.95;1;36;Jaśminowa herbata Oolong.;Chińska herbata turkusowa z regionu Kuangsi-Czuang. Swój hipnotyzujący zapach zawdzięcza leżakowaniu ze świeżymi kwiatami jaśminu. Prawdziwa gratka dla wszystkich fanów herbat Oolong.;1;http://localhost/images/product_images/jasmineoolong/img_0.jpg;1
;1;MILK OOLONG;Herbata,Klasyczna,Herbata Oolong,Herbaty urodzinowe,Promocja urodzinowa,Herbaty chińskie;23.45;1;93;Herbata odmiany Oolong charakteryzująca się mlecznym posmakiem.;"W wielu krajach herbaty Oolong określa się jako należące do odmiany ""niebieskich"" lub ""niebiesko-zielonych"". Milk Oolong to herbata najwyższej jakości pochodząca z Anxi w prowincji Fujian. Jedyna w swoim rodzaju, ma niepowtarzalny smak, który zawdzięcza przejściu przez specjalny proces pozwalający nadać mleczny aromat. Uzyskany napar ma mocną żółtozłotą barwę i mleczny posmak.";1;http://localhost/images/product_images/milkoolong/img_0.jpg, http://localhost/images/product_images/milkoolong/img_1.jpg;1
;1;OOLONG;Herbata,Klasyczna,Herbata Oolong,Herbaty chińskie;15.95;1;48;Częściowo utleniona herbata o delikatnym smaku i wyjątkowym zapachu.;"W wielu krajach herbaty Oolong określa się jako ""niebieskie"" lub ""niebiesko-zielone"". Ten gatunek herbaty przygotowywany w procesie utleniania, potrzebuje kilku lat by trafić do naszych domów. Uprawiany jest w południowych Chinach oraz na Tajwanie. Jego wyjątkowość tkwi jednak nie tyle w geografii, co w sposobie przygotowania. Przy wytwarzaniu herbaty Oolong proces fermentacji zostaje w pewnym momencie przerwany.";1;http://localhost/images/product_images/oolong/img_0.jpg;1
;1;PEACH OOLONG;Herbata,Herbata Oolong;21.45;1;57;Klasyczna herbata Oolong o orzeźwiającym, brzoskwiniowym aromacie;"""Peach Oolong – klasyczna herbata o przyjemnym aromacie soczystej brzoskwini, która zachwyca swoją harmonią smaku i aromatu. To wyjątkowa propozycja z serii starannie dobranych herbat, obok dobrze znanych już Milk Oolong i Jasmine Oolong, cieszących się uznaniem wśród miłośników herbacianych klasyków. Jej subtelny smak łączy delikatność tradycyjnego oolonga z naturalną, owocową słodyczą dojrzałej brzoskwini, dzięki czemu każda filiżanka staje się prawdziwym doznaniem dla zmysłów. Proces produkcji tej herbaty jest oparty na tradycyjnych metodach, które podkreślają jej unikalne właściwości i zachowują pełnię aromatu. Peach Oolong wyróżnia się swoją lekkością, jednocześnie oferując głębię smaku, który idealnie sprawdza się zarówno jako codzienna przyjemność, jak i elegancki dodatek do wyjątkowych chwil. Herbata ta dostępna jest jedynie w starannie wyselekcjonowanych miejscach, co czyni ją rarytasem dla koneserów poszukujących herbat najwyższej jakości. Doskonale komponuje się z popołudniowym relaksem, stanowiąc idealne połączenie tradycji, wyrafinowania i naturalnej słodyczy.""";1;http://localhost/images/product_images/peachoolong/img_0.jpg;1
;1;HONEYBUSH;Herbata,Klasyczna,Rooibos i Honeybush,Herbaty RPA;14.95;1;94;Napar Honeybush o lekko miodowym smaku i orzeźwiającym zapachu.;Honeybush jest otrzymywana z liści południowo-afrykańskiego krzewu o łacińskiej nazwie Cyclopia intermedia ,który nie jest spokrewniony z tradycyjnym krzewem herbacianym. Do robienia naparu używa się liści, łodygi i kwiatów. Herbatę z miodokrzewu czasem pije się z mlekiem i cukrem, ale by docenić jej subtelny, słodki smak nie należy tego robić. Smak tej herbaty określany jest bardzo różnie, np. porównywany jest do gorącego dżemu morelowego, określany jako kwiatowy, miodowy, jako smak suszonej mieszanki owocowej z wyczuwalną słodkością. Herbata ta ma tą zaletę, że jej chłodny napar może być pity jako mrożona herbata i świetnie smakuje z sokami owocowymi.;1;http://localhost/images/product_images/honeybush/img_0.jpg;1
;1;ROOIBOS;Herbata,Klasyczna,Rooibos i Honeybush;9.95;1;84;Rooibos - czerwonokrzew afrykański.;"Rooibos jest krzewem uprawianym w RPA, niespokrewnionym z herbatą z którą łączy go tylko sposób zaparzania. Utarło się jednak określać napar z czerwonokrzewu właśnie ""herbatą"". Herbata rooibos powstaje z liści krzewu, które ususzeniu tnie się na drobne kawałki. Napar ma kolor słomkowy, a jego smak wyróżnia nuta miodowa. Napar charakteryzuje się łagodnością i brakiem typowego w herbatach zielonych lub czarnych posmaku goryczy, ponieważ nie zawiera garbników będących jego przyczyną. Nie zawiera także kofeiny, dlatego może być pity bez ograniczeń przez dzieci oraz przed snem. Zalecany jest także kobietom w ciąży ponieważ obfituje w żelazo i zapobiega mdłościom.";1;http://localhost/images/product_images/rooibos/img_0.jpg, http://localhost/images/product_images/rooibos/img_1.jpg;1
;1;HERBACIANY SPECJAŁ;Herbata Kwitnąca,Herbaty w kartonikach okazjonalnych,Prezenty dla mamy,Prezenty dla kobiety,Prezenty dla zakochanych,Prezenty dla Babci i Dziadka;19.9;1;67;Dwie herbaty kwitnące w firmowym opakowaniu.;Zestaw prezentowy zawiera:  - Herbatę kwitnącą zieloną Kwiat miłości - 1 szt;1;http://localhost/images/product_images/herbacianyspecja/img_0.jpg, http://localhost/images/product_images/herbacianyspecja/img_1.jpg, http://localhost/images/product_images/herbacianyspecja/img_2.jpg;1
;1;KWIAT HARMONII;Herbata,Herbata Kwitnąca;8.9;1;92;Ręcznie zwijana zielona herbata kwitnąca.;Kwiaty wraz z herbatą tworzą formę koszyczka, kwiaty zaś tworzą barwny jego pałąk. Przed zaparzeniem herbata ma kształt niepozornej kulki, która umieszczona w gorącej wodzie przekształca się w piękny rozłożysty kwiat. Możemy więc dopieścić nie tylko podniebienia delikatnym smakiem unikatowych kompozycji, ale także nacieszyć oczy prawdziwym spektaklem, jakim jest rozkwitanie pączka w dzbanku. Niezwykłe specjały, mogą być nie tylko kwitnącym ukoronowaniem wystawnej kolacji, lub obiadu z przyjaciółmi. Świetnie nadają się także na prezent, będąc zaskakującą niespodzianką.;1;http://localhost/images/product_images/kwiatharmonii/img_0.jpg;1
;1;KWIAT MIŁOŚCI (LICHI BALL);Herbata,Klasyczna,Herbata Kwitnąca;8.9;1;56;Ręcznie zwijana zielona herbata kwitnąca.;Kwiat miłości (Lichi Ball) to kompozycja zielonej herbaty pochodzącej z prowincji Fujian oraz kwiatu globe amaranth (jedna z odmian amarantusa, polska nazwa wiecznik kulisty) o listkach w odcieniu różu. Przed zaparzeniem herbata ma kształt niepozornej kulki, która umieszczona w gorącej wodzie przekształca się w piękny rozłożysty kwiat. Możemy więc dopieścić nie tylko podniebienia delikatnym smakiem unikatowych kompozycji, ale także nacieszyć oczy prawdziwym spektaklem, jakim jest rozkwitanie pączka w dzbanku. Niezwykłe specjały, mogą być nie tylko kwitnącym ukoronowaniem wystawnej kolacji, lub obiadu z przyjaciółmi. Świetnie nadają się także na prezent, będąc zaskakującą niespodzianką.;1;http://localhost/images/product_images/kwiatmiocilichiball/img_0.jpg;1
;1;KWIAT MIŁOŚCI TOREBKA NATURALNA;Herbata Kwitnąca,Herbaty pakowane,Herbaty w torebkach okazjonalnych;26.9;1;54;Zielona herbata kwitnąca 4 szt;Kwiat miłości (Lichi Ball) to kompozycja zielonej herbaty pochodzącej z prowincji Fujian oraz kwiatu globe amaranth (jedna z odmian amarantusa, polska nazwa wiecznik kulisty) o listkach w odcieniu różu. Przed zaparzeniem herbata ma kształt niepozornej kulki, która umieszczona w gorącej wodzie przekształca się w piękny rozłożysty kwiat. Możemy więc dopieścić nie tylko podniebienia delikatnym smakiem unikatowych kompozycji, ale także nacieszyć oczy prawdziwym spektaklem, jakim jest rozkwitanie pączka w dzbanku. Niezwykłe specjały, mogą być nie tylko kwitnącym ukoronowaniem wystawnej kolacji, lub obiadu z przyjaciółmi. Świetnie nadają się także na prezent, będąc zaskakującą niespodzianką.;1;http://localhost/images/product_images/kwiatmiocitorebkanaturalna/img_0.jpg, http://localhost/images/product_images/kwiatmiocitorebkanaturalna/img_1.jpg, http://localhost/images/product_images/kwiatmiocitorebkanaturalna/img_2.jpg;1
;1;KWIAT NADZIEI;Herbata,Herbata Kwitnąca;8.9;1;65;Ręcznie zwijana biała herbata kwitnąca.;Herbata biała Silver Needle ręcznie zwijana wraz z kwiatem lilii, jaśminu. Rozwinięta kula zachwyca pomarańczowo-kremowymi kwiatami. Herbata pochodzi z chińskiej prowincji Fujian. Przed zaparzeniem herbata ma kształt niepozornej kulki, która umieszczona w gorącej wodzie przekształca się w piękny rozłożysty kwiat. Możemy więc dopieścić nie tylko podniebienia delikatnym smakiem unikatowych kompozycji, ale także nacieszyć oczy prawdziwym spektaklem, jakim jest rozkwitanie pączka w dzbanku. Niezwykłe specjały, mogą być nie tylko kwitnącym ukoronowaniem wystawnej kolacji, lub obiadu z przyjaciółmi. Świetnie nadają się także na prezent, będąc zaskakującą niespodzianką.;1;http://localhost/images/product_images/kwiatnadziei/img_0.jpg;1
;1;KWIAT PRZYJAŹNI;Herbata,Herbata Kwitnąca;8.9;1;67;Ręcznie zwijana biała herbata kwitnąca.;Herbata ręcznie zwijana z kwiatem goździka. Rozwinięta zachwyca różowym kwiatem. Herbacianą kulkę wystarczy umieścić w dzbanku z wodą o odpowiedniej temperaturze, by po chwili cieszyć się pięknym widokiem rozkwitniętego pączka oraz delektować się smacznym naparem o niezwykle delikatnym smaku.;1;http://localhost/images/product_images/kwiatprzyjani/img_0.jpg;1
;1;KWIAT RADOŚCI;Herbata,Herbata Kwitnąca;8.9;1;86;Ręcznie zwijana biała herbata kwitnąca.;Herbata biała zwinięta wraz z kwiatem chryzantemy, jaśminu oraz wiecznika kulistego. Przed zaparzeniem herbata ma kształt niepozornej kulki, która umieszczona w gorącej wodzie przekształca się w piękny rozłożysty kwiat. Możemy więc dopieścić nie tylko podniebienia delikatnym smakiem unikatowych kompozycji, ale także nacieszyć oczy prawdziwym spektaklem, jakim jest rozkwitanie pączka w dzbanku. Niezwykłe specjały, mogą być nie tylko kwitnącym ukoronowaniem wystawnej kolacji, lub obiadu z przyjaciółmi. Świetnie nadają się także na prezent, będąc zaskakującą niespodzianką.;1;http://localhost/images/product_images/kwiatradoci/img_0.jpg;1
;1;KWIAT SERDECZNOŚCI;Herbata,Herbata Kwitnąca;8.9;1;6;Ręcznie zwijana czarna herbata Black Needle.;Herbata czarna Black Needle, ręcznie zwijana. Herbata pochodzi z chińskiej prowincji Fujian. Przed zaparzeniem herbata ma kształt niepozornej kulki, która umieszczona w gorącej wodzie przekształca się w piękny rozłożysty kwiat. Możemy więc dopieścić nie tylko podniebienia delikatnym smakiem unikatowych kompozycji, ale także nacieszyć oczy prawdziwym spektaklem, jakim jest rozkwitanie pączka w dzbanku. Niezwykłe specjały, mogą być nie tylko kwitnącym ukoronowaniem wystawnej kolacji, lub obiadu z przyjaciółmi. Świetnie nadają się także na prezent, będąc zaskakującą niespodzianką.;1;http://localhost/images/product_images/kwiatserdecznoci/img_0.jpg;1
;1;KWIAT SPEŁNIENIA;Herbata,Herbata Kwitnąca;8.9;1;35;Ręcznie zwijana biała herbata kwitnąca.;Herbata ręcznie zwijana wraz z kwiatem wiecznika kulistego oraz kwiatem hibiskusa. Formowana w kształt kuli, która umieszczona w dzbanku z gorącą wodą rozkwita, ukazując różowe kwiaty oraz zielone listki. Napar charakteryzuje się delikatnym smakiem oraz kolorem. Kwiaty wraz z herbatą tworzą formę koszyczka, kwiaty zaś tworzą barwny jego pałąk. Przed zaparzeniem herbata ma kształt niepozornej kulki, która umieszczona w gorącej wodzie przekształca się w piękny rozłożysty kwiat. Możemy więc dopieścić nie tylko podniebienia delikatnym smakiem unikatowych kompozycji, ale także nacieszyć oczy prawdziwym spektaklem, jakim jest rozkwitanie pączka w dzbanku. Niezwykłe specjały, mogą być nie tylko kwitnącym ukoronowaniem wystawnej kolacji, lub obiadu z przyjaciółmi. Świetnie nadają się także na prezent, będąc zaskakującą niespodzianką.;1;http://localhost/images/product_images/kwiatspenienia/img_0.jpg;1
;1;ZESTAW HERBAT KWITNĄCYCH;Herbata,Herbata Kwitnąca,Zestawy prezentowe;49.9;1;1;Bombonierka w złotym opakowaniu;Herbaty kwitnące to wyjątkowe produkty, który wymagają pięknej oprawy. Prezent na każdą okazję zarówno dla kobiet, jak i mężczyzn w różnym wieku, a także wspaniały dodatek do innych produktów. Bombonierka z herbatami kwitnącymi to błyszczący, złoty, atrakcyjny design, różnorodność - aż 9 różnych kwiatów w środku, kompaktowe opakowanie i wspaniały, wyjątkowy prezent.;1;http://localhost/images/product_images/zestawherbatkwitncych/img_0.jpg, http://localhost/images/product_images/zestawherbatkwitncych/img_1.jpg, http://localhost/images/product_images/zestawherbatkwitncych/img_2.jpg, http://localhost/images/product_images/zestawherbatkwitncych/img_3.jpg;1
;1;ZESTAW KWITNĄCA MIŁOŚĆ;Prezenty,Herbata Kwitnąca,Zestawy prezentowe,Prezenty dla mamy,Prezenty dla kobiety,Prezenty dla zakochanych,Prezenty dla Babci i Dziadka;29.9;1;71;Cztery herbaty kwitnące w wyjątkowym opakowaniu.;Herbaty kwitnące to wyjątkowe produkty, który wymagają pięknej oprawy. Prezent na każdą okazję zarówno dla kobiet, jak i mężczyzn w różnym wieku, a także wspaniały dodatek do innych produktów. Bombonierka z herbatami kwitnącymi to atrakcyjny design, różnorodność - 4 różne kwiaty w środku, kompaktowe opakowanie i wspaniały, wyjątkowy prezent.;1;http://localhost/images/product_images/zestawkwitncamio/img_0.jpg;1
;1;ALEJA GWIAZD;Herbata,Kompozycje,Herbata Czarna z dodatkami,Herbaty urodzinowe,Herbaty Adwentowe,Promocja urodzinowa,Herbaty cejlońskie;24.95;1;30;Czarna herbata Ceylon z dodatkiem cytryny, truskawki, żurawiny oraz...;Wysokiej jakości herbata Ceylon High Grown z wyraźną w smaku cytryną oraz delikatnymi owocami brzoskwini, żurawiny i truskawki, a także barwnymi płatkami bławatka.;1;http://localhost/images/product_images/alejagwiazd/img_0.jpg;1
;1;BAJECZNE ŚWIĘTA;Herbata,Herbata Czarna z dodatkami,Herbaty świąteczne,Herbaty na zimę;20.95;1;70;Czarna herbata OP z dodatkiem truskawki, wiśni, płatków śniegu oraz...;Pełna smaku kompozycja czarnej herbaty, która przypomni jak niezwykły i bajeczny może być czas świąt. Owocowa moc dzikiej róży, jabłka, wiśni, żurawiny i truskawki przeniesie do magicznej krainy. W tym bajecznym świecie pełnym kwitnących hibiskusów i róż padają płatki słodkiego, cukrowego śniegu.;1;http://localhost/images/product_images/bajecznewita/img_0.jpg;1
;1;CASABLANCA;Herbata,Kompozycje,Herbata Czarna z dodatkami,Herbaty cejlońskie;23.95;1;88;Czarna herbata Ceylon z dodatkiem melisy, kawałków jabłek oraz...;Czarna herbata Ceylon High Grown z dodatkiem melisy oraz kawałków jabłek, truskawek i ananasa w połączeniu z naturalnymi aromatami truskawki i ananasa.;1;http://localhost/images/product_images/casablanca/img_0.jpg;1
;1;CHWILA PRZY KOMINKU;Herbata,Kompozycje,Herbata Czarna z dodatkami,Herbaty rozgrzewające,Herbata wietnamska;19.45;1;20;Herbata czarna OP oraz zielona Sencha z dodatkiem rodzynek, pomarańczy oraz...;Wspaniałe, korzenne połączenie czarnej wietnamskiej herbaty z zielonymi listkami herbaty Sencha. Oryginalności dodają kawałki cynamonu, skórka pomarańczowa, płatki róży oraz słodkie rodzynki. Złocisty cynamonowo-pomarańczowy napar umili długie jesienne i zimowe wieczory, rozgrzewając oraz wprowadzając nas w wyjątkowy nastrój.;1;http://localhost/images/product_images/chwilaprzykominku/img_0.jpg;1
;1;CZEKOLADOWA LAGUNA;Herbata Czarna z dodatkami,Herbaty na lato,Herbaty świąteczne,Herbaty na zimę,Herbaty na jesień;21.45;1;92;Herbata czarna cejlońska z dodatkiem pistacji.;Smak: Deserowy, gładki i wyrazisty. Dominują nuty pistacji i gorzkiej czekolady, wspierane przez klasyczny, lekko cierpki charakter herbaty Ceylon. Smak pełny, harmonijny, bez goryczy. Dobrze wyważony – nieprzesłodzony, ale intensywny. Idealny do picia solo lub jako zamiennik słodkich napojów.  Aromat: Bardzo intensywny i stabilny. Dominują pistacje z wyraźną nutą czekolady – zarówno w suchym suszu, jak i po zaparzeniu. Aromat nie traci na mocy po zalaniu wodą. Pachnie jak orzechowy deser – ciepło i słodko.;1;http://localhost/images/product_images/czekoladowalaguna/img_0.jpg;1
